,cluster_ids,avg_fr,avg_fr_base,avg_fr_trial,avg_fr_rxn_time,avg_fr_post_stim,avg_fr_pre_move,avg_fr_pre_moveL,avg_fr_pre_moveR,avg_fr_pre_move_tw,avg_fr_post_move,avg_fr_post_reward,trial,p_trial,post_stim,p_post_stim,pre_move,p_pre_move,pre_move_lr,p_pre_move_lr,start_to_move,p_start_to_move,post_move,p_post_move,post_reward,p_post_reward,avg_ff_post_move,region,x,y,z,p2t,amp,eid,pid,subject,probe,date,lab
1141,193,1.4363564969681544,0.780542986425882,1.6855203619905992,0.7526205053306676,1.1085972850683157,0.9653092006029617,0.9523809523804888,0.9848484848482897,0.8921545835144808,2.0452488687782804,3.061840120662205,True,5.501938012446095e-07,False,0.18689220399003326,True,0.039793688604119,False,1.0,False,0.2687495539221377,True,6.515025588368952e-11,True,5.962372256919576e-24,1.1664292497625832,LP,-0.001807,-0.002325,-0.003088,0.46666287656255023,3.6617984378448965e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1142,194,5.735626284676928,5.022624434392783,7.460407239817405,4.60511744930387,5.656108597288258,6.395173453994546,7.192982456137509,5.189393939392113,5.361222772133827,8.986425339366516,9.034690799391797,True,8.846016238404683e-08,False,0.6618258129746208,True,0.0072894119567830555,False,0.0670972550292674,False,0.5846598070137432,True,5.968026603623944e-15,True,5.38830304085719e-11,1.096121848432798,LP,-0.001809,-0.002325,-0.003072,0.46666287656255023,6.278250658355448e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1143,195,1.2466622422515998,0.1583710407239459,0.0904977375565405,0.04186256202671174,0.04524886877821881,0.10558069381608395,0.125313283208134,0.07575757575764465,0.040646333231560694,0.14479638009049775,0.04524886877825311,False,0.6305253062264508,False,0.441397870307525,False,0.7775759353605721,False,1.0,False,0.2631336052858852,False,0.9557809303083946,False,0.12214351052971052,1.2165242165242183,LP,-0.001807,-0.002325,-0.003088,0.23333143828127512,3.2196510443385485e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1144,196,9.119323802388458,8.959276018105818,10.435520361988726,8.411588159265923,9.366515837107242,8.793363499242943,8.721804511275034,8.901515151512625,9.067809502011833,11.221719457013574,10.422322775258547,False,0.0818605861730415,False,0.6346210157258283,False,0.12660950921931116,False,1.0,False,0.9634442262623694,True,0.002633433146169312,False,0.6876269860797777,1.5936809921554445,LP,-0.001807,-0.002325,-0.003088,0.43332981395093956,7.740123420164541e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1145,197,3.8017598558276258,4.219457013577983,6.357466063347138,3.5119078966033115,4.457013574663247,4.253393665156226,3.859649122804715,4.848484848482942,3.838167955126284,7.104072398190045,9.019607843132471,True,3.531408407003964e-07,False,0.7869047564286878,False,0.9954597468492752,False,0.1755205594768008,False,0.48640667174831265,True,1.8519394176729853e-10,True,1.9946070252035455e-15,1.3579878740593023,LP,-0.001807,-0.002325,-0.003088,0.43332981395093956,4.322943644491383e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1146,198,1.4265567937724652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,,LP,-0.001807,-0.002325,-0.003088,0.1999983756696644,3.733067499342081e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1147,199,3.5382178377435567,3.1787330316764564,6.815610859727035,3.984661556666098,4.253393665160851,5.5806938159857165,5.137844611526467,6.24999999999799,4.278887877558053,8.53393665158371,11.13122171945054,True,1.8255465915839032e-17,False,0.24846389515524564,True,7.26513026961984e-07,False,0.714183642563069,False,0.06763858414784339,True,5.14664500586416e-27,True,6.671826176108664e-30,1.6440272829803702,LP,-0.001807,-0.002325,-0.003088,0.46666287656255023,4.104579303302528e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1148,200,11.89841463186595,11.61764705883182,17.567873303163786,13.128343787104184,14.276018099553962,19.14027149320648,17.343358395983675,21.856060606054587,14.293626425444986,20.244343891402714,17.104072398180865,True,9.137568470913971e-19,False,0.05193335293988367,True,2.778640541321617e-18,True,0.00430932139045155,True,0.000122666185696304,True,2.3340109979906444e-28,True,2.3180161951543878e-10,1.170698145357298,LP,-0.001809,-0.002325,-0.003072,0.43332981395093956,4.0956308329002194e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1149,204,8.504392426858962,6.787330316746711,11.31787330316504,7.716713577469887,10.02262443439486,13.574660633478286,15.964912280694202,9.96212121211787,8.737659182425478,14.461538461538462,11.010558069375563,True,4.846070899941075e-18,True,0.03342517891721334,True,3.932128262767562e-21,True,0.00013323945919148855,True,3.944450983488514e-05,True,1.2649811872731556e-32,True,4.078843540552396e-07,1.0647696535264801,LP,-0.001811,-0.002325,-0.003055,0.46666287656255023,0.0001238229573760299,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1150,205,0.8404995437302687,0.41855203619899983,0.7013574660631889,0.27934741205370195,0.5656108597277352,0.5882352941181821,0.4761904761909092,0.7575757575764466,0.30815415512803285,0.8416289592760181,0.9653092006027331,False,0.09739713605031998,False,0.8749245037160696,False,0.28710700815354784,False,1.0,False,0.7444749196715008,True,0.023625812951175284,True,0.016225190722960754,1.755288461538461,LP,-0.001811,-0.002325,-0.003055,-0.0999991878348322,3.993414724565609e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1151,209,1.400482583483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,,LP,-0.001809,-0.002325,-0.003072,0.3999967513393288,7.390877027429969e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1152,213,3.3866724276102205,2.4547511312233348,4.332579185519448,2.208143571556096,2.8506787330327237,3.8763197586712406,2.7067669172921995,5.643939393937293,2.4185352823590938,6.018099547511312,5.580693815984915,True,2.342214412127558e-08,False,0.46823950005666237,True,3.618162467339139e-06,True,0.0010348684923094616,False,0.5888923703270424,True,2.1763060079316893e-23,True,3.361593610287894e-15,1.3809701543857253,LP,-0.001813,-0.002325,-0.003038,0.46666287656255023,4.184187316726832e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1153,217,0.5533332411565917,0.0,0.0,0.0002642470402931951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,,LP,-0.001815,-0.002325,-0.003022,0.499995939174161,7.154182093589084e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1154,219,5.080096138765293,10.350678733039455,10.480769230767008,9.907368441183905,11.538461538467814,12.473604826541205,11.704260651623837,13.6363636363595,11.119614224399339,11.330316742081449,6.817496229257487,False,0.8885153198919965,False,0.6869036966684569,True,0.010596015741271591,False,0.4848669401088937,False,0.4254421533441069,False,0.08360286986009197,True,8.11853314767708e-14,1.2558281952011694,LP,-0.001817,-0.002325,-0.003005,0.5333290017857718,4.3111775670119736e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1155,220,5.76817529886261,6.210407239823341,7.115384615383146,6.013107107973358,6.900452488691126,7.420814479635933,5.9649122807000365,9.621212121209503,6.716914769153596,8.199095022624434,8.627450980387476,False,0.3473014185880871,False,0.7869047564286878,False,0.22798782465631362,True,1.847084922319347e-05,False,0.2529485155629671,True,3.804393965528455e-05,True,0.0007176829520837315,2.069420926758274,LP,-0.001817,-0.002325,-0.003005,0.43332981395093956,3.482480918472433e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1156,221,3.5219433306507155,0.10180995475110807,0.08484162895925673,0.10519066344473738,0.11312217194559847,0.09049773755662054,0.12531328320809604,0.037878787878822325,0.12633493758584444,0.08144796380090498,0.030165912518835408,False,0.8076660872058987,False,1.0,False,0.994559129725824,False,1.0,False,0.9634442262623694,False,0.7097489146783403,False,0.19012988349519663,0.9775641025641034,LP,-0.001817,-0.002325,-0.003005,0.499995939174161,7.230873063382886e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1157,227,1.5298036667270474,1.2895927601818855,0.8427601809953478,1.1784783400765422,1.0633484162897882,1.1463046757160427,1.1027568922302495,1.2121212121207068,1.2901663893599358,0.6606334841628959,0.27149321266961013,True,9.743859243343587e-06,False,0.8143793667532973,False,0.6675108859316845,False,1.0,False,0.9271948159583553,True,1.783097895256225e-09,True,2.1078160359975648e-07,0.9038461538461537,LP,-0.001817,-0.002325,-0.003005,0.5333290017857718,3.814382796612355e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1158,234,2.7094429389081305,1.6063348416301115,6.006787330315524,2.0235503696441923,3.3484162895941596,4.509803921566876,2.3308270676682157,7.803030303027352,2.4067671322352155,7.891402714932127,12.564102564095814,True,4.460071729794702e-28,True,8.289387104462244e-06,True,9.944117102064675e-21,True,1.406008998575665e-18,True,4.017193528764096e-05,True,1.6816415816713508e-34,True,1.2397361564946568e-39,1.000841236524914,LP,-0.001821,-0.002325,-0.002972,0.3999967513393288,4.287068423456148e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1159,239,4.949375097922796,3.7782805429891284,9.830316742079399,4.016401444153258,6.312217194573253,7.556561085970167,6.691729323305315,8.86363636363409,4.610419642871002,13.55656108597285,13.182503770732168,True,7.95066394631633e-37,True,6.420998175482156e-07,True,2.5881893199458303e-17,True,0.002113325675977538,True,0.004835969277297025,True,4.933800178610365e-58,True,4.367847087976147e-49,0.5101625640392707,LP,-0.001823,-0.002325,-0.002955,0.43332981395093956,5.343610309434507e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1160,240,5.196642608914024,2.352941176472021,12.782805429861567,2.749953926496862,5.429864253394797,13.604826545997785,13.233082706761325,14.166666666661984,3.1616031894536945,19.86425339366516,15.73152337857385,True,8.481697952295627e-56,True,1.377974478897521e-07,True,5.841113144326464e-49,False,1.0,True,2.8823710937820274e-05,True,3.7926751647869824e-67,True,2.490186643914574e-49,1.8347242056464939,LP,-0.001823,-0.002325,-0.002955,0.46666287656255023,8.771616653815224e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1161,243,5.457034722399479,1.2895927601812809,1.55542986425304,1.4746336977746166,1.5158371040716163,1.5082956259432794,1.453634085213291,1.5909090909101933,1.2541283982792422,1.6199095022624435,1.4027149321258465,False,0.43876577536167144,False,0.8282130050048865,False,0.26812498017301667,False,1.0,False,0.9311585365597539,False,0.33072835430123787,False,0.34687257715600023,1.0680893180893172,LP,-0.001826,-0.002325,-0.002938,0.5333290017857718,5.196752295695081e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1162,245,5.623979666126041,4.683257918555576,6.759049773754267,4.7212663168320095,5.859728506790808,7.3303167420783755,6.190476190473386,9.053030303026823,5.173514288982911,8.416289592760181,7.450980392153306,True,1.6059568296855871e-06,False,0.1454158321712161,True,5.18409102541043e-07,True,0.006475982337081548,False,0.10726459420507274,True,5.1626977781585025e-15,True,1.0410800898101506e-05,1.7230673378757002,LP,-0.001828,-0.002325,-0.002922,0.499995939174161,3.6704428184922854e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1163,248,2.166784374446843,0.0,0.050904977375554036,0.008781357988766147,0.04524886877827025,0.030165912518835408,0.05012531328317763,0.0,0.013054830287203298,0.07239819004524888,0.030165912518835408,True,0.01374060486802452,False,0.5000695509676515,False,0.3005119179468132,False,1.0,False,0.5720527465697607,True,0.02057381207617199,False,0.2368741000286645,0.9807692307692312,LP,-0.001828,-0.002325,-0.002922,0.3999967513393288,4.3953161763078156e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1164,252,0.6000568260360382,0.011312217194567563,0.04524886877827025,0.04795153289464686,0.11312217194554704,0.06033182503776226,0.050125313283253606,0.07575757575764465,0.06775933183519157,0.027149321266968326,0.015082956259417704,False,0.508120972845333,False,0.46823950005666237,False,0.4534201720409985,False,1.0,False,0.5720527465697607,False,0.7097489146783403,False,0.754993408021422,0.9807692307692314,LP,-0.00183,-0.002325,-0.002905,0.5333290017857718,4.689909089372956e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1165,259,5.958569532378856,5.135746606338509,7.31900452488551,4.69741132247426,6.470588235299539,9.004524886873421,8.972431077689858,9.053030303025848,5.329041314064479,9.122171945701357,6.093514328805757,True,5.777243734842369e-07,False,0.46823950005666237,True,2.2613235013431146e-12,False,1.0,False,0.6716616093248642,True,1.2847056530588135e-19,False,0.09280788390843871,1.3863211818198846,LP,-0.001832,-0.002325,-0.002889,0.43332981395093956,4.227998978962982e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1166,266,1.9275666196520735,1.368778280543974,3.3201357466056893,1.8336445740933929,2.1945701357483967,3.076923076921897,1.8295739348363254,4.96212121211941,2.085214070097244,4.352941176470588,3.8461538461519713,True,5.9568515983418e-14,True,0.034443474431818014,True,2.508143430335851e-08,True,1.847084922319347e-05,True,0.007365231938008385,True,3.534751994108118e-20,True,3.361593610287894e-15,1.330080393521254,LP,-0.001834,-0.002325,-0.002872,0.43332981395093956,4.4851719758833095e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1167,267,2.698943256912749,3.4049773755680004,4.830316742080446,2.755374584413137,3.7556561085998776,3.574660633482773,3.2080200501240137,4.128787878786351,3.0998636145151424,6.04524886877828,6.470588235290605,True,2.242810487197455e-05,False,0.6869036966684569,False,0.42533738365532014,False,1.0,False,1.0,True,5.998398348137751e-10,True,6.661636479834498e-13,1.4161067515658035,LP,-0.001836,-0.002325,-0.002855,0.46666287656255023,3.9358011585332565e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1168,272,6.847367613287879,6.176470588239599,9.055429864251778,7.6054773156429105,8.597285067879785,9.110105580690396,8.220551378442309,10.454545454542618,8.182837608650054,9.529411764705882,10.2262443438863,True,6.795344730495024e-10,True,0.03268121195993133,True,9.704205344289779e-06,True,0.001289133465773362,True,0.000426034333289027,True,4.3871057219361806e-11,True,9.368995785980175e-10,1.023719863243486,LP,-0.001838,-0.002324,-0.002839,0.46666287656255023,4.335187797400425e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1169,273,1.391382859087938,0.06787330316741824,0.14140271493209455,0.054271563110914585,0.04524886877821881,0.0603318250377394,0.025062656641626803,0.11363636363640958,0.041649671260799825,0.17194570135746606,0.150829562594177,False,0.194830337083215,False,0.7558508614642401,False,1.0,False,1.0,False,1.0,False,0.178276403556584,False,0.27852147156056495,0.9759615384615392,LP,-0.001838,-0.002324,-0.002839,0.499995939174161,5.1168328560556104e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1170,277,1.8824179870719342,1.7647058823534916,3.467194570134971,2.1656457280725765,2.9185520361978914,3.6651583710412226,3.53383458646615,3.8636363636376383,2.4070836639787476,4.3710407239819,3.5746606334819955,True,1.5611394487645142e-09,True,0.03268121195993133,True,2.2044073725308128e-08,False,0.714183642563069,True,0.005339121551697464,True,3.853309638915097e-14,True,2.296146160349391e-06,2.273780151100409,LP,-0.001838,-0.002324,-0.002839,0.46666287656255023,0.00011309364369653176,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1171,278,6.6840975582597,6.187782805434669,7.160633484161454,4.99954412499755,5.859728506791219,6.410256410253278,5.213032581451044,8.21969696969302,5.533078181181437,7.981900452488688,9.788838612362682,True,0.006941504001104452,False,0.9124516975976897,False,0.5500782537298211,True,0.00430932139045155,False,1.0,True,9.231854314363467e-06,True,1.5623583280690136e-08,1.1620143605320097,LP,-0.001841,-0.002323,-0.002822,0.46666287656255023,5.864003743242532e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1172,279,6.40078113908433,6.040723981904377,10.220588235291986,6.258267535057716,7.895927601813844,7.828054298639844,7.744360902252501,7.954545454543444,6.973227958124627,11.710407239819004,19.62292609350408,True,1.3710546232023277e-14,False,0.25606132470489834,True,0.015280563579821152,False,1.0,False,0.0632768178574813,True,1.5656020276395983e-21,True,1.4139781770312363e-41,1.519880847885552,LP,-0.001841,-0.002323,-0.002822,0.3999967513393288,3.9625999967310684e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1173,282,2.3389791591710956,0.8144796380096877,2.0814479638004704,0.866359392703659,0.8597285067879065,1.1010558069377436,1.1027568922301356,1.0984848484844696,1.0197957654878265,2.7963800904977374,4.2081447963780425,True,6.7820058508357385e-12,False,0.8282130050048865,False,0.050635907786233475,False,1.0,False,0.5013499245165881,True,9.493697555835905e-21,True,1.2269055244042163e-29,0.9724129368573813,LP,-0.001841,-0.002323,-0.002822,0.43332981395093956,3.9380127823555274e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1174,288,1.5247288204292797,1.9683257918569939,2.805429864252878,2.2468042711109844,2.149321266970486,2.73001508295449,2.305764411026133,3.371212121209848,2.6921614759411705,3.248868778280543,2.805429864251876,True,0.006775949802890367,False,0.8547394157299878,False,0.07228169149243839,False,0.2362558367621088,False,0.12398628115979407,True,2.739717255518351e-06,True,0.002590253500765847,1.0901912476625122,LP,-0.001843,-0.002322,-0.002806,-0.16666531305805365,3.970643101149115e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1175,302,0.8219501055384285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,,LP,-0.001846,-0.00232,-0.002789,0.499995939174161,4.7053253161626745e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1176,303,2.1548847348520774,0.0,0.022624434389135126,0.009879239294929152,0.022624434389160848,0.0,0.0,0.0,0.01305483028721814,0.03619909502262444,0.015082956259417704,False,0.08564755556961579,False,0.6346210157258283,False,1.0,False,1.0,False,0.5720527465697607,False,0.07372194656625157,False,0.3943276214218739,0.9769230769230772,LP,-0.001846,-0.00232,-0.002789,0.46666287656255023,5.222817776539853e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1177,309,1.2179631114642244,0.0678733031674311,0.22624434389135128,0.11997814419177776,0.15837104072381727,0.15082956259435992,0.15037593984972283,0.1515151515152319,0.1322161337294234,0.23529411764705882,0.3770739064854883,True,0.016740301348581756,False,0.46823950005666237,False,0.21841742885614437,False,1.0,False,0.45104312440219546,False,0.10344308829554404,True,3.440490399126679e-05,1.0576923076923073,LP,-0.001848,-0.002319,-0.002773,-0.13333225044644295,5.360716890575813e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1178,312,6.36718215669911,3.9253393665189185,5.260180995474098,2.7710044339591193,3.2352941176496413,3.2428355957752406,3.2080200501237104,3.2954545454531217,3.1497293134213753,5.176470588235294,11.266968325785712,True,0.0016858749191571677,False,0.46823950005666237,False,0.2624474187951392,False,1.0,False,0.2749129222043009,True,0.00626860266998956,True,2.4624212924263634e-23,1.2176472496591844,LP,-0.001851,-0.002318,-0.002756,0.499995939174161,4.5057704577254964e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1179,316,2.0056142558177408,0.07918552036205011,0.4128959276017225,0.030503792772390046,0.1131221719457528,0.22624434389128842,0.20050125313271053,0.2651515151514118,0.05221932114887256,0.6334841628959276,1.0708898944187941,True,1.6059568296855871e-06,False,0.6869036966684569,True,0.0069850529379124554,False,1.0,False,1.0,True,4.363598607707535e-08,True,8.877840104199083e-13,1.0871794871794878,LP,-0.001853,-0.002317,-0.00274,0.43332981395093956,5.1283438231098155e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1180,319,7.454949211420607,8.902714932132827,10.59389140271269,9.670167343767108,10.520361990956811,11.779788838607923,9.498746867163376,15.227272727268433,11.452784318470275,10.85972850678733,6.410256410253072,True,0.006436566064175418,False,0.48791425915637365,True,0.002827571236183053,True,1.1180161057164613e-06,True,0.003734567524216446,True,0.010983537437353133,True,9.744937450832138e-05,1.711037031243087,LP,-0.001853,-0.002317,-0.00274,0.46666287656255023,4.17914036150614e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1181,325,4.422466056454581,7.963800904983075,8.223981900450811,6.988137375255038,7.398190045253797,7.616892911007288,7.418546365911505,7.916666666663416,7.284183429512328,9.131221719457013,9.11010558068875,False,0.2417938648333553,False,0.46823950005666237,False,0.9377441246429823,False,1.0,False,1.0,True,0.001982276884890153,False,0.050796275722961914,1.2622280601683564,LP,-0.001856,-0.002315,-0.002723,-0.16666531305805365,3.832798521711021e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1182,326,1.1796392721810829,0.6561085972856517,0.9219457013574107,0.5577506596520515,0.7239819004534044,0.8144796380085559,0.8521303258140577,0.7575757575752408,0.630455684085784,0.9140271493212669,2.2624434389135697,False,0.31671483801560124,False,1.0,False,0.27897002858928927,False,1.0,False,0.9485399801837412,False,0.3306139760014318,True,2.4656456327175537e-08,1.9905372405372417,LP,-0.001856,-0.002315,-0.002723,0.499995939174161,4.910336796693341e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1183,327,5.070996414369295,5.542986425343328,7.437782805428263,4.686813008806866,5.542986425342967,6.636500754144589,7.218045112778604,5.7575757575727255,5.231926956265916,9.167420814479637,8.59728506786864,True,9.103694023982677e-05,False,0.7613054096986358,False,0.12083661739330934,False,0.9438941123579232,False,1.0,True,4.311907450343697e-10,True,1.0706928509281401e-05,1.1881295598225812,LP,-0.001856,-0.002315,-0.002723,0.46666287656255023,4.026156019212971e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1184,334,4.846303219668137,3.9366515837133833,5.54864253393546,3.7097201145390106,4.524886877830986,4.947209653089601,4.611528822052645,5.45454545454318,4.467166711410151,6.588235294117647,7.812971342378643,True,0.00389460867554981,False,0.8722249835940729,False,0.26470750223086453,False,0.22600301223887645,False,0.9392089850071619,True,6.038306938268926e-07,True,2.4104950836445765e-07,1.5799672000597882,LP,-0.001858,-0.002314,-0.002707,0.43332981395093956,5.653958238630081e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1185,339,1.349034141706567,0.011312217194580424,0.011312217194567563,0.0008366512878470762,0.0,0.0,0.0,0.0,0.0,0.01809954751131222,0.030165912518835408,False,1.0,False,0.6346210157258283,False,0.4778322941935648,False,1.0,False,0.5720527465697607,False,1.0,False,0.3501660734574048,,LP,-0.001861,-0.002313,-0.00269,0.499995939174161,8.258929252682499e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
1186,342,1.0468182949395102,0.022624434389160848,0.03393665158370269,0.02949449204602182,0.06787330316748255,0.0754147812970885,0.10025062656635526,0.03787878787876491,0.034038029985226224,0.05429864253393665,0.04524886877825311,False,0.7969564858759467,False,0.5711814019176756,False,0.15134017368629327,False,1.0,False,0.5720527465697607,False,0.3942186311057958,False,0.2948033042155745,,LP,-0.001861,-0.002313,-0.00269,0.499995939174161,4.302917210947546e-05,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,SWC_043,probe01,2020-09-16,hoferlab
