,unit_id,left_right_ccf_coordinate,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,firing_rate,percentile_rank,color,size_scale
268200,1113605358,7900.0,7803.0,3223.0,11.0428000448265,0.8473322403789187,#5c2791,0.08536915031498833
268300,1113605537,8897.0,7245.0,1243.0,0.17268114079518,0.13448981702940005,#e3daec,0.040786923746609534
268400,1113605566,7602.0,7929.0,3681.0,0.0225650815885726,0.04397312962167686,#f4f0f8,0.03713546432732418
268500,1113605502,8800.0,7295.0,1415.0,0.334344589171526,0.1731935689141195,#dcd0e7,0.0424559389695295
268600,1113605195,9647.0,8473.0,1640.0,0.330742862665429,0.17242557513330178,#dcd0e7,0.04242217827352971
268700,1113604895,7735.0,8261.0,3860.0,5.16677135011391,0.6466100127581008,#8259ab,0.0693387134048166
268800,1113605246,9533.0,8466.0,1769.0,0.0164206097735879,0.037127013632673275,#f5f2f9,0.03687300915076261
268900,1113605187,9630.0,8472.0,1660.0,2.90549447516401,0.4775165902329999,#a284c0,0.058194765516046264
269000,1113604854,9567.0,8936.0,2256.0,3.05381747860722,0.4914219796685402,#a080bf,0.059039283452267985
269100,1113604449,7929.0,9154.0,2274.0,3.4694033195184,0.5285583973066929,#9977ba,0.0613553550836751
269200,1113604463,7925.0,9184.0,2046.0,18.1930471606527,0.9338710334688555,#4c1186,0.09337765923649267
269300,1113604655,7636.0,8870.0,4021.0,0.853340368827162,0.2523846990561513,#cdbcdd,0.046086589292352285
269400,1153679588,7825.0,7801.0,845.0,0.456354218782894,0.19590737681536488,#d7cae4,0.04346695187267214
269500,1153679605,7602.0,8054.0,1529.0,6.0113952825034,0.6905267183469013,#7a4ea5,0.07256673333452528
269600,1153679328,7218.0,8366.0,2653.0,7.72545500480121,0.7601320322369308,#6d3d9c,0.07799370735464972
269700,1153679312,7169.0,8401.0,2777.0,2.90327007142819,0.4772814900960149,#a284c0,0.058180589422501865
269800,1113594650,8015.0,7397.0,1593.0,12.1529862620716,0.8675508521596299,#59228e,0.08717648216154818
269900,1113594723,8140.0,7308.0,763.0,1.58677622444562,0.33892035747759497,#bca6d2,0.05040981999725535
270000,1113594500,7117.0,7679.0,3322.0,14.1565205100554,0.8964932463567316,#531a8b,0.08983036876472847
270100,1113594389,9393.0,8547.0,1804.0,3.28105916677975,0.5120669063643174,#9c7bbc,0.060315859606748116
270200,1113594363,9221.0,8535.0,2013.0,3.78888756954811,0.5544915097503863,#9470b7,0.06302628531070552
270300,1113594112,7921.0,8493.0,3798.0,7.6864440561813,0.7588530874917323,#6d3d9c,0.07789057657765167
270400,1113593978,8849.0,8591.0,2631.0,3.75582877835402,0.5519743709504001,#9471b7,0.06286224112116841
270500,1113593848,7981.0,8151.0,3810.0,11.8146503480775,0.8616921567459633,#5a238f,0.08664884462711225
270600,1113594055,9447.0,8932.0,1853.0,0.45959232637511,0.1963744424208418,#d7cae4,0.043488022699380416
270700,1113593820,7992.0,9460.0,998.0,0.858749794589169,0.2531213461520377,#cdbcdd,0.046121770696528806
270800,1113593706,7967.0,9349.0,1364.0,6.7356729258807,0.7224282396015209,#7446a1,0.07500568191363441
270900,1113593702,7960.0,9319.0,1460.0,5.4510468442712,0.6623711259415761,#7f55a9,0.07048041620528711
271000,1113593507,7121.0,8010.0,640.0,2.9602349650369,0.48267625457269764,#a182c0,0.05850672172949384
271100,1113593361,6943.0,7866.0,1981.0,13.9492140709751,0.8937848927786642,#541b8b,0.08957860047787497
271200,1113593047,7186.0,7851.0,2201.0,0.0116620133937446,0.030023854827232747,#f7f4fa,0.03660250110316515
271300,1113592978,6899.0,8009.0,3110.0,0.25073328796551,0.15467394745668672,#dfd5ea,0.0416489091568095
271400,1113593220,7462.0,7553.0,235.0,1.84196200639018,0.367590035515794,#b79fce,0.051929838398166804
271500,1126274687,8432.0,8402.0,3556.0,3.0428555267079,0.4904408284301894,#a080bf,0.05897919519000579
271600,1126274700,8526.0,8461.0,3349.0,0.492245362731807,0.20178174557149708,#d6c9e4,0.04373238099433333
271700,1126274944,9007.0,8705.0,2612.0,1.30635571140341,0.30595304893530983,#c3afd6,0.04871691425869354
271800,1153680967,7720.0,8463.0,3507.0,4.74707224657991,0.6214166820787868,#8760ae,0.06755207461359727
271900,1153681262,8086.0,8274.0,2869.0,0.0537876156914359,0.08044499753928523,#ede7f3,0.03856565591420843
272000,1153681230,9112.0,7694.0,1332.0,14.3186414912331,0.8985433195512409,#531a8a,0.09002138622007591
272100,1153681043,8092.0,8271.0,2861.0,0.114193629407404,0.11489500427882249,#e7dfef,0.039967121572631936
272200,1126275452,8705.0,7531.0,1101.0,9.57882561712614,0.8149448455078633,#622f95,0.0825515522624647
272300,1126275299,8007.0,8036.0,3493.0,8.70856371574529,0.7914222931353895,#673598,0.08056403679188125
272400,1126275289,7971.0,8053.0,3602.0,18.1171160845408,0.9334039678633786,#4c1186,0.09333253274435689
272500,1143993787,8201.0,7352.0,1293.0,0.253524450533632,0.15533849717723103,#dfd5ea,0.04167759903416081
272600,1143993581,8096.0,7427.0,1888.0,0.221536269555726,0.14761467401015005,#e1d6eb,0.04134548180821541
272700,1143993655,8218.0,7342.0,1191.0,7.9426963933005,0.7675611965656572,#6b3b9b,0.07859664257719935
272800,1143993687,8246.0,7327.0,1040.0,0.0740179592207215,0.09594906790632357,#eae3f1,0.03919024494001737
272900,1126275085,8828.0,8612.0,2631.0,1.46409618848693,0.32461686514342675,#bfaad4,0.049668151951594734
273000,1126275114,8994.0,8612.0,2357.0,0.378550392121838,0.18185152329215423,#dacee6,0.04283852857091689
273100,1143993240,9312.0,8544.0,1702.0,3.76052950331362,0.5523724738490281,#9471b7,0.0628881858435485
273200,1143992979,7967.0,8509.0,3415.0,8.54923659366988,0.7866293850093883,#683699,0.08016494601064746
273300,1143993301,8398.0,8506.0,2929.0,2.82966232019971,0.470357007394683,#a485c1,0.057764502903618335
273400,1143992962,7922.0,8508.0,3475.0,9.60919534454881,0.815759859316078,#622f95,0.08262142644783503
273500,1143993138,8850.0,8513.0,2298.0,3.99065825643442,0.5697259986270152,#916cb5,0.06402904153386585
273600,1126274543,7496.0,8478.0,3367.0,1.03798898865443,0.27496058154369885,#c9b6da,0.04717721581352429
273700,1143990626,7398.0,7530.0,596.0,0.102486378904607,0.11029017626240938,#e8e0ef,0.03977689678726681
273800,1143990202,7327.0,7672.0,1429.0,5.93944798310395,0.6871099296893857,#7b4fa6,0.07231042105284995
273900,1143989919,6963.0,7940.0,2906.0,0.126089302531122,0.11941519624592101,#e6deee,0.04015479744186811
274000,1143990480,7401.0,7519.0,540.0,4.65515907735592,0.6154952932952575,#8861af,0.06713877344305137
274100,1143990523,7040.0,7894.0,2673.0,0.775790831829418,0.2423568945466172,#cfbfde,0.04561020823353148
274200,1126290395,7217.0,8042.0,1618.0,6.38406953886825,0.7077235097002317,#774aa3,0.07387151818454214
274300,1126290490,7299.0,8055.0,769.0,14.9195995703612,0.9051292580553144,#51188a,0.09063758243863895
274400,1126290562,7296.0,8061.0,1053.0,0.123655687602917,0.11845285301852902,#e6deee,0.04011483668710317
274500,1126290248,7915.0,7550.0,719.0,0.0943857907063388,0.10660067144599122,#e8e1f0,0.03962520951094794
274600,1126290085,7785.0,7720.0,1150.0,12.0344004179587,0.8655070483021068,#59228f,0.08699187739829542
274700,1126290115,7827.0,7651.0,987.0,2.63665115566404,0.45153959243040254,#a78ac4,0.05664923630711726
274800,1126289991,7446.0,7917.0,2248.0,4.18638099790194,0.5840514336406354,#8e69b3,0.06498663354867955
274900,1126290235,7839.0,7633.0,945.0,9.27907768948519,0.8073714864284528,#643196,0.08190654791595581
275000,1126262697,8026.0,8069.0,3913.0,7.89641195140248,0.7659437076232003,#6c3b9b,0.0784649246133508
275100,1126263264,8963.0,7583.0,1948.0,1.90126540400716,0.37377473645274645,#b69ece,0.052263646620897226
275200,1126263425,9277.0,7385.0,1573.0,1.23083036321983,0.29727001720933005,#c4b1d7,0.048280632701449784
275300,1126263321,9145.0,7458.0,1724.0,14.1607097018008,0.8965559397265942,#531a8b,0.0898362102771244
275400,1126262314,9232.0,8406.0,1640.0,4.62358190770413,0.613558068166501,#8961af,0.06700424622755333
275500,1126262429,9359.0,8404.0,1504.0,3.10554302360334,0.49624623447947264,#9f7fbe,0.059335129846034465
275600,1126261790,8349.0,8490.0,3160.0,3.72191439531037,0.549222132013429,#9572b7,0.06268313720415927
275700,1126261997,8751.0,8418.0,2307.0,0.709204144216413,0.2336926708315962,#d0c1e0,0.0452025386732649
275800,1126260957,9203.0,8943.0,2626.0,3.8128576893062,0.5563221561503763,#9370b6,0.06314603774495942
275900,1126261103,9429.0,9106.0,2061.0,20.2881162398337,0.9464347847893346,#4a0e84,0.0946012438296052
276000,1126260867,9120.0,8907.0,2761.0,6.23024154174289,0.7006987176071194,#784ca4,0.07333564642301095
276100,1126260832,9081.0,8892.0,2819.0,1.33323090275431,0.3090187547215944,#c2aed6,0.04887191513794792
276200,1126260163,7877.0,9164.0,1031.0,10.8973442996898,0.8445079040666055,#5d2891,0.08511950184505819
276300,1126260118,7880.0,9138.0,1124.0,8.74816826397762,0.7926354098422321,#673598,0.08066541772214929
276400,1126259740,7268.0,8016.0,1515.0,13.0073786618383,0.8807540758527082,#561e8d,0.08837716815655129
276500,1126259701,7230.0,8006.0,1714.0,10.4874128050655,0.8361540125324046,#5e2a92,0.08438598835238975
276600,1126259628,7833.0,7708.0,978.0,0.0855038273371895,0.10234065696382279,#e9e2f0,0.03945070303287709
276700,1126259373,7325.0,8255.0,3333.0,1.09657330860763,0.2818850642450308,#c7b5d9,0.04751706946664097
276800,1126259589,7589.0,7856.0,1575.0,0.022730210000197,0.04418942174770307,#f4f0f8,0.03714377420053838
276900,1126292031,8832.0,7779.0,1952.0,7.55807625134011,0.7543078181766887,#6e3e9d,0.07752454258698316
277000,1126292033,8884.0,7755.0,1899.0,13.1666083071312,0.8831834439348867,#561e8c,0.08860003579409971
277100,1126291875,7987.0,8313.0,4358.0,1.11322229346014,0.2838254240422804,#c7b4d9,0.04761266463798859
277200,1126291929,8261.0,8150.0,3603.0,0.309670295980147,0.1677705924209985,#ddd1e8,0.04221805354314556
277300,1126291810,8647.0,8490.0,2452.0,4.29763331420481,0.5919131822214142,#8d67b2,0.06551825309681981
277400,1126291563,8404.0,8539.0,2931.0,2.6613638342703,0.45399090319203295,#a78ac3,0.056793266008418004
277500,1126291787,9293.0,8439.0,1376.0,4.59998630450187,0.6121223899966459,#8962af,0.06690468029060301
277600,1126291587,8500.0,8521.0,2767.0,11.9525407826832,0.8640651007952654,#59238f,0.0868620711311395
277700,1126291044,8515.0,8675.0,3514.0,2.26994055122133,0.4132778288032149,#ae94c9,0.054447298747782764
277800,1126291191,9068.0,8830.0,2656.0,0.301718410961722,0.16591173400457035,#ddd2e8,0.04213676113287288
277900,1126291240,9303.0,8965.0,2162.0,1.68272971062553,0.3497851184747957,#baa4d1,0.05098043568173022
278000,1126291012,8179.0,8527.0,3928.0,0.16438085658723,0.13195387021845506,#e4daed,0.04067997053539463
278100,1126290814,7956.0,9221.0,1095.0,1.75059419754151,0.357399228244617,#b9a2d0,0.051384378440052614
278200,1126290625,7511.0,8543.0,3547.0,5.83782388029729,0.6821132681113309,#7c50a6,0.07193701173661428
278300,1126290791,7968.0,9181.0,1239.0,0.981932009149866,0.2681646202505854,#cab8db,0.04684631481536592
278400,1126290630,7525.0,8559.0,3486.0,4.00461546576391,0.5708325366050914,#916cb4,0.06410257142980791
278500,1144251253,7612.0,8148.0,3672.0,0.596255386280155,0.21804440571387373,#d3c5e2,0.04447555436583333
278600,1144251402,8608.0,7766.0,1819.0,16.6860372848172,0.9224545708168632,#4e1487,0.09227966591133306
278700,1144251578,7961.0,7985.0,2844.0,0.354065918065166,0.17704607649218057,#dbcfe7,0.042625760840705615
278800,1144251184,7769.0,8051.0,3494.0,17.0734258187633,0.9255610272935586,#4e1387,0.09257698731592925
278900,1144251108,9136.0,8272.0,1637.0,16.0169888061045,0.9164077952936087,#4f1588,0.09170324160675696
279000,1144251010,8728.0,8173.0,2061.0,17.259258169825,0.9269841667894412,#4d1387,0.09271377631126
279100,1144250954,8505.0,8155.0,2280.0,11.6991626063241,0.8596044675295365,#5a248f,0.08646143402911863
279200,1144250729,9340.0,8914.0,1543.0,2.35056593182403,0.4216662016908402,#ad92c8,0.05492259978005494
279300,1144250695,9311.0,8883.0,1667.0,0.43179432109179,0.1916881130236072,#d8cbe5,0.043277379420839035
279400,1144250749,8249.0,8186.0,3976.0,4.57752262083188,0.6106867118267908,#8962af,0.0668051143536527
279500,1144250758,8537.0,8430.0,2933.0,0.126856604279999,0.11968791240482363,#e6ddee,0.04016612182514026
279600,1144250573,9059.0,8691.0,2287.0,19.7014277401789,0.943253096268804,#4a0f85,0.09428990919859902
279700,1144249981,7695.0,8925.0,2901.0,8.27832311658905,0.7784134188888854,#69389a,0.07948538832079846
279800,1144250337,8212.0,9499.0,1002.0,0.0725938972730359,0.09502590803509575,#ebe4f1,0.039152697476318894
279900,1144249985,7707.0,8935.0,2850.0,11.3220291471307,0.8527270048556015,#5b2590,0.08584768672691648
280000,1144250013,7928.0,9084.0,2183.0,43.7184961603275,0.990912596038406,#41037f,0.0990630143454639
280100,1144249572,7110.0,8143.0,2813.0,0.000209507650631,0.0002852548328751493,#fcfbfd,0.035491853376726626
280200,1144249725,7258.0,8123.0,1373.0,1.39532095320268,0.31633507098456803,#c1acd5,0.0492438413636951
280300,1144249868,7145.0,8125.0,1937.0,3.90710817661815,0.5635162203421177,#926eb5,0.06361851312034716
280400,1144249902,7111.0,8142.0,2803.0,0.006285229518931,0.017811186377984595,#f9f7fb,0.03614235672633676
280500,1126265510,8428.0,8151.0,3069.0,2.83739038786832,0.4711030584960488,#a385c1,0.057809255915017975
280600,1126265579,9058.0,7830.0,1965.0,6.75482037578699,0.7231586173604211,#7446a1,0.07506244960439001
280700,1126265448,8158.0,8358.0,3747.0,4.90033540552339,0.6308959196020225,#855dad,0.0682187915645492
280800,1126265651,9256.0,7718.0,1516.0,1.44313642490668,0.3221404770338513,#c0abd4,0.04954098554533211
280900,1126265272,8013.0,8411.0,3442.0,0.0075689009404636,0.021108857632761047,#f9f6fb,0.03626602802506496
281000,1126265306,8322.0,8398.0,3015.0,3.44668826576362,0.5266243068464295,#9977ba,0.06123253186591012
281100,1126265112,9419.0,8811.0,1754.0,0.634739903620664,0.22351126756589856,#d2c3e1,0.04472818630795946
281200,1126264851,8057.0,8125.0,3824.0,4.03981778009912,0.5734092341064471,#906cb4,0.06427401339035685
281300,1126265189,9366.0,8772.0,1871.0,0.0448880322699608,0.07109428142426798,#efeaf4,0.03819384875817133
281400,1126264827,7784.0,8523.0,2600.0,0.0499337765990307,0.07656114327629282,#eee8f4,0.03841083664896176
281500,1126264813,7981.0,8718.0,1903.0,0.913420178671533,0.2598138633848777,#cbbadc,0.04644259167988267
281600,1126264610,7901.0,8621.0,2250.0,0.619809572269232,0.22144865569741673,#d3c4e1,0.04463269338200234
281700,1126264484,7607.0,8275.0,3493.0,20.1023923451079,0.9454128828605731,#4a0e84,0.09450096415708543
281800,1126264344,7627.0,8105.0,736.0,1.98314994286079,0.3829185644472169,#b49bcc,0.052761212789676486
281900,1126264221,7559.0,8026.0,1590.0,6.04563759416506,0.6921159952729199,#7a4ea5,0.07268647719799062
282000,1126264342,7626.0,8105.0,746.0,2.91685457007995,0.4786074548686104,#a283c0,0.058260542590092286
282100,1126263864,7224.0,8174.0,3052.0,4.37608156544524,0.5973455627200146,#8c66b1,0.0658880955765734
282200,1126264056,7706.0,7648.0,666.0,4.27684496993788,0.5904586960406002,#8d67b2,0.0654194516538228
282300,1126263973,7607.0,7773.0,1141.0,0.917518014394303,0.2603060063382997,#cbbadc,0.04646629424466255
282400,1144206249,8774.0,7656.0,1161.0,2.13518500263176,0.39936303536219525,#b197ca,0.05366782722822583
282500,1144206006,7772.0,8382.0,3483.0,4.80824505399157,0.6252629203198615,#865fad,0.06782168961109829
282600,1144206230,8701.0,7688.0,1268.0,3.56102754863373,0.5359938309724055,#9775b9,0.061829844338090134
282700,1144206146,8243.0,7935.0,1992.0,34.1263298039561,0.9822421029863987,#430580,0.09817714264259761
282800,1144205739,9031.0,8699.0,2250.0,7.90445630324383,0.7662540398040205,#6c3b9b,0.07849019608315896
282900,1144205955,9462.0,8663.0,1578.0,0.387880970470118,0.18366649634967855,#dacde6,0.04291914505820914
283000,1144205828,9359.0,8669.0,1704.0,3.97670096726216,0.5686602113393499,#916db5,0.06395849523660878
283100,1144205692,8905.0,8724.0,2451.0,3.31988217330462,0.5155432537232025,#9b7abc,0.06053339465235436
283200,1144205178,9035.0,8833.0,2637.0,3.45094681465188,0.527013005739578,#9977ba,0.06125721594857277
283300,1144205314,9399.0,8999.0,2026.0,2.92948911998098,0.4797892248905217,#a283c0,0.05833180108697547
283400,1144205376,9471.0,9036.0,1852.0,1.10649238723869,0.28303548758201075,#c7b4d9,0.047573747056115244
283500,1144205104,8408.0,8676.0,3114.0,9.04309113132142,0.8011115534476652,#653297,0.08137691237031672
283600,1144205173,8946.0,8808.0,2698.0,2.74538950189875,0.4623918147536307,#a587c2,0.05728986134058874
283700,1144204904,7876.0,9092.0,901.0,0.0122101044459702,0.030970524712159067,#f7f4fa,0.03663849693795909
283800,1144204942,7886.0,9128.0,688.0,0.621767991054709,0.2217558532097438,#d3c4e1,0.0446469157326768
283900,1144204424,6922.0,8209.0,3189.0,2.26296367725587,0.4125568550497942,#af94c9,0.054406656928257774
284000,1144204640,7229.0,8188.0,821.0,2.73852393093474,0.46167084100021,#a588c2,0.057247058445667943
284100,1144204738,7235.0,8186.0,776.0,3.15608646443277,0.5009074865287622,#9e7ebd,0.05962237005675141
284200,1144204446,6936.0,8203.0,3024.0,33.911614344507,0.9819850601699617,#430580,0.09815098737550358
284300,1144204003,6979.0,8304.0,3445.0,4.06480022265299,0.5752994392078066,#906bb4,0.06439988269519102
284400,1144204253,7745.0,7611.0,811.0,0.638082164583537,0.22393758248096474,#d2c3e1,0.04474792344767096
284500,1144204021,7021.0,8244.0,3275.0,14.372321827213,0.8992172732772645,#531a8a,0.09008418247833232
284600,1144204299,7476.0,7803.0,1486.0,1.72520070562919,0.3545216025679204,#b9a3d0,0.05123128212459717
284700,1138171918,7417.0,8677.0,2744.0,0.330217561574244,0.17232526574152152,#dcd0e7,0.04241776871323586
284800,1138172002,7574.0,8913.0,1894.0,1.37246021322224,0.3136925454448565,#c1add5,0.04910918989474305
284900,1138171939,7444.0,8719.0,2609.0,1.63354304179138,0.3442555632529082,#bba5d1,0.050689235493484405
285000,1138171278,7004.0,8091.0,1773.0,22.575465938422,0.9567070934413331,#480b83,0.09561356321950129
285100,1138171583,7158.0,7974.0,470.0,1.53851951799433,0.3332372034995439,#bea8d3,0.050113884914034984
285200,1138171237,7010.0,8099.0,1855.0,17.0782767999354,0.9255829699730105,#4e1387,0.09257909639735507
285300,1138171222,7014.0,8102.0,1886.0,14.4267012798515,0.8998786883293157,#521a8a,0.09014581043410955
285400,1138170792,7282.0,7787.0,1949.0,0.0183803100232652,0.039587728399783084,#f5f2f8,0.03696706048559682
285500,1138170822,7451.0,7484.0,584.0,0.205211984066569,0.14343929557729623,#e1d7eb,0.04116697290834252
285600,1138170153,7171.0,8095.0,2984.0,6.61586727257869,0.7175350220837395,#7547a2,0.07462635276128447
285700,1126237135,8923.0,7746.0,1657.0,2.99563755812783,0.4860742352192544,#a181bf,0.05871301599864808
285800,1126236676,7845.0,8077.0,2670.0,0.419793304012933,0.18964430916608413,#d9cce5,0.043185735816077465
285900,1126236932,8464.0,7868.0,1975.0,2.15056007026171,0.4009115615978032,#b197ca,0.05375403534553111
286000,1126236143,9244.0,8669.0,1833.0,8.68347072918424,0.7905790673107366,#673598,0.08049356787652696
286100,1126236188,9354.0,8674.0,1728.0,3.33058386229139,0.5164397689122386,#9b7abb,0.060589740425197866
286200,1126236161,9313.0,8672.0,1768.0,1.10926220646864,0.2833865704532417,#c7b4d9,0.04759104375917007
286300,1126235513,7891.0,8696.0,3642.0,3.08535890266579,0.4943622987150994,#9f7fbe,0.059219356263775766
286400,1126235266,9431.0,9038.0,2142.0,8.38004766461404,0.7813474685984584,#693799,0.0797273830576667
286500,1126235245,8907.0,8745.0,3354.0,0.104534326821313,0.11116788344048675,#e7e0ef,0.03981315474499468
286600,1126234991,9421.0,9032.0,2162.0,5.01971972561573,0.6380272904239013,#845bac,0.06872482972069392
286700,1126235162,9579.0,9145.0,1808.0,1.24715978818134,0.2991257409572651,#c4b0d7,0.048373490207157
286800,1126234624,7917.0,9219.0,1951.0,0.0325308497611189,0.05445232639422218,#f2eef7,0.03754085111541414
286900,1126234319,7446.0,8991.0,4174.0,24.8703526495372,0.9645312260001944,#460982,0.0963916792472498
287000,1126234577,7677.0,9105.0,3421.0,0.0536655419626102,0.08029766812010795,#ede7f3,0.0385597560343925
287100,1126234091,7122.0,8471.0,2943.0,1.56812148266964,0.3366320494776075,#bda7d2,0.0502904711669285
287200,1126234118,7165.0,8429.0,2676.0,1.34610216862623,0.310629974327065,#c2aed6,0.048953543211439285
287300,1126234072,7089.0,8507.0,3175.0,0.418759714122005,0.1894248823715648,#d9cce5,0.043175938810687715
287400,1126233923,7665.0,7779.0,667.0,0.255171380060894,0.15567704137448943,#dfd4ea,0.041692251781547736
287500,1126233896,7657.0,7847.0,848.0,2.99285051855424,0.485807788397338,#a182bf,0.05869678242137332
287600,1126233955,7468.0,8019.0,1515.0,3.61031760144622,0.5401817480792319,#9674b8,0.062098626011447965
287700,1126233798,7436.0,8037.0,1609.0,18.4636126026441,0.935714218542818,#4c1186,0.09355610073955407
287800,1144245919,8050.0,8139.0,2561.0,2.14178676229096,0.4000746051101366,#b197ca,0.05370734183049996
287900,1144246129,7666.0,8338.0,3260.0,6.97342373373536,0.7320297291959889,#7244a0,0.07575560730744364
288000,1144246108,9142.0,7733.0,1293.0,6.07599755413005,0.6935642121167476,#794da5,0.07279559290789396
288100,1144245461,7974.0,8754.0,3645.0,4.08202436058693,0.576531363925608,#906bb4,0.06448227522870746
288200,1144245677,9170.0,8720.0,1980.0,2.01435332942705,0.386278929071856,#b39bcc,0.05294520430647125
288300,1144245823,8928.0,8707.0,2241.0,0.229741225684431,0.14972744057452203,#e0d6ea,0.04143598318862136
288400,1144245509,8178.0,8742.0,3431.0,4.38429877654949,0.5979066683802854,#8b65b1,0.06592640876874312
288500,1144245301,9391.0,9164.0,2034.0,7.160747032144,0.7395121828890986,#71429f,0.07634506949282174
288600,1144245154,8844.0,8812.0,3292.0,7.04672071666525,0.7350358762809039,#72439f,0.07599170450667098
288700,1144245367,9489.0,9258.0,1776.0,0.151718347539786,0.12813584399381844,#e4dbed,0.04051935206480903
288800,1144245256,9306.0,9083.0,2258.0,0.0601805553915645,0.08580528066254353,#ece6f3,0.038780478619816844
288900,1144244755,7645.0,9110.0,3617.0,6.46008618290819,0.7109177368947347,#7649a3,0.07411632140976705
289000,1144244773,7673.0,9122.0,3528.0,0.0051733901476212,0.014648305868412885,#faf8fc,0.03602401528311256
289100,1144244809,7925.0,9222.0,2160.0,9.69144901674688,0.8176876804393551,#622e95,0.08278676358851965
289200,1144244399,7202.0,8476.0,2717.0,3.88872616454065,0.5620774075037694,#926eb6,0.06352376775114059
289300,1144244521,7372.0,8314.0,1160.0,0.0407539177756486,0.0660349264763505,#f0ebf5,0.037994144890520075
289400,1144244623,7101.0,8586.0,3469.0,3.49258963735352,0.5304360637340798,#9876ba,0.06147473896738054
289500,1144244450,7278.0,8396.0,2110.0,25.8083158622613,0.9672583875892204,#460982,0.09666465786727539
289600,1144244250,7275.0,7915.0,1648.0,0.464973603879274,0.19726782294138484,#d7cae4,0.04352832595852041
289700,1144244003,6979.0,8157.0,2579.0,0.374914002582947,0.1811744348976374,#dacee6,0.04280845402643481
289800,1144244057,7300.0,7902.0,1582.0,2.18455241550092,0.40447567967449605,#b096ca,0.05395287626909075
289900,1138174029,8054.0,7683.0,2384.0,24.2083600549029,0.9625250381645889,#470a82,0.09619172746434804
290000,1138173917,7763.0,7942.0,3219.0,8.30641241225187,0.7792284326971001,#69389a,0.07955244910920224
290100,1138174051,8163.0,7612.0,2127.0,7.48640247661102,0.7517656020287574,#6e3f9d,0.07732071349904512
290200,1138174083,8333.0,7523.0,1800.0,2.76006655489709,0.46368329817280174,#a587c2,0.05736653435235991
290300,1126286922,8753.0,7735.0,2154.0,7.73749247194747,0.7606367138643253,#6d3d9c,0.078034593030674
290400,1126286852,8395.0,7917.0,2734.0,0.735550108085384,0.23722544222335767,#d0c0df,0.045368339980866396
290500,1126286752,8138.0,8151.0,3597.0,9.07435664310193,0.8019140285819073,#653297,0.08144467422310897
290600,1126287111,8924.0,7634.0,1750.0,0.0384739530597902,0.06316670480513334,#f1ecf5,0.03788143043890039
290700,1126286815,8339.0,7964.0,2902.0,1.76504544545449,0.3590543332089915,#b9a1d0,0.05147250954791222
290800,1138173488,7920.0,8440.0,3280.0,0.0144117968703182,0.03444060273405786,#f6f3f9,0.036770441935034905
290900,1138173708,9106.0,8472.0,1779.0,1.43668905467368,0.3213630792475542,#c0abd4,0.04950106495197371
291000,1138173548,8206.0,8456.0,2805.0,13.3313298382869,0.8855281759677506,#551d8c,0.08881539069496461
291100,1138173639,8798.0,8450.0,2168.0,2.77750833016654,0.4654199045179977,#a587c2,0.057469762986780575
291200,1138173791,9355.0,8504.0,1450.0,3.09592549435205,0.49540300865481973,#9f7fbe,0.059283220257435626
291300,1126286449,9656.0,8740.0,1817.0,0.971679836429983,0.26687940616840067,#cab9db,0.0467839730403237
291400,1126286112,8481.0,8628.0,3531.0,1.64011269682194,0.3450705770611229,#bba5d1,0.05073198331209904
291500,1126286379,9483.0,8729.0,2089.0,17.6343031513618,0.9299683711949043,#4d1286,0.09300061138516942
291600,1126286148,8621.0,8634.0,3352.0,2.13160744711014,0.3989461244526085,#b197ca,0.05364468810238762
291700,1126286176,8695.0,8636.0,3239.0,9.2418981679461,0.8064687019024304,#643196,0.0818299198622906
291800,1126286209,8984.0,8657.0,2791.0,4.23763602764613,0.5878255745063681,#8d68b2,0.06524135023149628
291900,1138173200,9381.0,8865.0,1596.0,0.246567795777061,0.1536614495334046,#dfd5ea,0.04160531303781682
292000,1138173093,9300.0,8818.0,1831.0,6.88207165349958,0.7284185910918991,#7345a0,0.07547265457752432
292100,1138172592,8602.0,8503.0,3329.0,0.0320611238049799,0.05375642998874654,#f2eef7,0.03751383653158693
292200,1126285366,7927.0,8259.0,4365.0,0.0273758651962508,0.04851526426822731,#f3eff7,0.037310673177235756
292300,1126285445,8200.0,8436.0,4023.0,0.0334006695058504,0.05590681257503613,#f2edf6,0.03759749687933823
292400,1126285965,9348.0,9041.0,2866.0,0.0724033500364163,0.09489268462413758,#ebe4f1,0.03914730146676639
292500,1126285553,8879.0,8743.0,3461.0,0.261920439985751,0.1573384156758502,#dfd4e9,0.04176415878261321
292600,1126285616,9221.0,8958.0,3044.0,1.04725896665812,0.2760514461793093,#c8b6da,0.047230671443206876
292700,1126285589,9120.0,8894.0,3162.0,0.217527145072912,0.14662098409782673,#e1d7eb,0.041302916618914685
292800,1177938554,8085.0,7738.0,2350.0,1.04920751047438,0.2763210276697188,#c8b6da,0.04724388420964992
292900,1177938518,7860.0,7907.0,2989.0,6.67266699412398,0.7199079661330416,#7447a1,0.07480983379847107
293000,1177938530,7977.0,7810.0,2604.0,2.61129726876431,0.4489252789071292,#a88bc4,0.056495955487791384
293100,1177938589,8321.0,7614.0,1892.0,30.7173505260467,0.9774523295288907,#440680,0.09769110115407238
